"date","state","fips","cases","deaths","name","description","latitude","longitude","new_cases"
2020-09-04,"oregon",41,27605,481,"Oregon","Salem",44.938461,-123.030403,249
2020-09-05,"oregon",41,27857,482,"Oregon","Salem",44.938461,-123.030403,252
2020-09-06,"oregon",41,28045,483,"Oregon","Salem",44.938461,-123.030403,188
2020-09-07,"oregon",41,28191,487,"Oregon","Salem",44.938461,-123.030403,146
2020-09-08,"oregon",41,28355,492,"Oregon","Salem",44.938461,-123.030403,164
2020-09-09,"oregon",41,28474,499,"Oregon","Salem",44.938461,-123.030403,119
2020-09-10,"oregon",41,28661,501,"Oregon","Salem",44.938461,-123.030403,187
2020-09-11,"oregon",41,28888,500,"Oregon","Salem",44.938461,-123.030403,227
2020-09-12,"oregon",41,29156,505,"Oregon","Salem",44.938461,-123.030403,268
2020-09-13,"oregon",41,29337,509,"Oregon","Salem",44.938461,-123.030403,181
2020-09-14,"oregon",41,29488,511,"Oregon","Salem",44.938461,-123.030403,151
2020-09-15,"oregon",41,29664,519,"Oregon","Salem",44.938461,-123.030403,176
2020-09-16,"oregon",41,29856,521,"Oregon","Salem",44.938461,-123.030403,192
2020-09-17,"oregon",41,30068,521,"Oregon","Salem",44.938461,-123.030403,212
2020-09-18,"oregon",41,30351,524,"Oregon","Salem",44.938461,-123.030403,283
2020-09-19,"oregon",41,30600,527,"Oregon","Salem",44.938461,-123.030403,249
2020-09-20,"oregon",41,30802,528,"Oregon","Salem",44.938461,-123.030403,202
2020-09-21,"oregon",41,30999,532,"Oregon","Salem",44.938461,-123.030403,197
2020-09-22,"oregon",41,31323,535,"Oregon","Salem",44.938461,-123.030403,324
2020-09-23,"oregon",41,31513,538,"Oregon","Salem",44.938461,-123.030403,190
2020-09-24,"oregon",41,31869,540,"Oregon","Salem",44.938461,-123.030403,356
2020-09-25,"oregon",41,32328,545,"Oregon","Salem",44.938461,-123.030403,459
2020-09-26,"oregon",41,32581,549,"Oregon","Salem",44.938461,-123.030403,253
2020-09-27,"oregon",41,32820,549,"Oregon","Salem",44.938461,-123.030403,239
2020-09-28,"oregon",41,32995,549,"Oregon","Salem",44.938461,-123.030403,175
2020-09-29,"oregon",41,33297,555,"Oregon","Salem",44.938461,-123.030403,302
2020-09-30,"oregon",41,33554,560,"Oregon","Salem",44.938461,-123.030403,257
2020-10-01,"oregon",41,33865,561,"Oregon","Salem",44.938461,-123.030403,311
2020-10-02,"oregon",41,34180,566,"Oregon","Salem",44.938461,-123.030403,315
2020-10-03,"oregon",41,34512,572,"Oregon","Salem",44.938461,-123.030403,332
2020-10-04,"oregon",41,34771,573,"Oregon","Salem",44.938461,-123.030403,259
2020-10-05,"oregon",41,35056,574,"Oregon","Salem",44.938461,-123.030403,285
2020-10-06,"oregon",41,35347,581,"Oregon","Salem",44.938461,-123.030403,291
2020-10-07,"oregon",41,35646,585,"Oregon","Salem",44.938461,-123.030403,299
2020-10-08,"oregon",41,36121,596,"Oregon","Salem",44.938461,-123.030403,475
2020-10-09,"oregon",41,36538,600,"Oregon","Salem",44.938461,-123.030403,417
2020-10-10,"oregon",41,36925,600,"Oregon","Salem",44.938461,-123.030403,387
2020-10-11,"oregon",41,37263,600,"Oregon","Salem",44.938461,-123.030403,338
2020-10-12,"oregon",41,37472,600,"Oregon","Salem",44.938461,-123.030403,209
2020-10-13,"oregon",41,37788,605,"Oregon","Salem",44.938461,-123.030403,316
2020-10-14,"oregon",41,38175,609,"Oregon","Salem",44.938461,-123.030403,387
2020-10-15,"oregon",41,38536,613,"Oregon","Salem",44.938461,-123.030403,361
2020-10-16,"oregon",41,38947,620,"Oregon","Salem",44.938461,-123.030403,411
2020-10-17,"oregon",41,39316,622,"Oregon","Salem",44.938461,-123.030403,369
2020-10-18,"oregon",41,39532,622,"Oregon","Salem",44.938461,-123.030403,216
2020-10-19,"oregon",41,39799,630,"Oregon","Salem",44.938461,-123.030403,267
2020-10-20,"oregon",41,40149,636,"Oregon","Salem",44.938461,-123.030403,350
2020-10-21,"oregon",41,40458,638,"Oregon","Salem",44.938461,-123.030403,309
2020-10-22,"oregon",41,40825,647,"Oregon","Salem",44.938461,-123.030403,367
2020-10-23,"oregon",41,41357,651,"Oregon","Salem",44.938461,-123.030403,532
2020-10-24,"oregon",41,41739,654,"Oregon","Salem",44.938461,-123.030403,382
2020-10-25,"oregon",41,42101,654,"Oregon","Salem",44.938461,-123.030403,362
2020-10-26,"oregon",41,42454,657,"Oregon","Salem",44.938461,-123.030403,353
2020-10-27,"oregon",41,42821,665,"Oregon","Salem",44.938461,-123.030403,367
2020-10-28,"oregon",41,43228,673,"Oregon","Salem",44.938461,-123.030403,407
2020-10-29,"oregon",41,43793,674,"Oregon","Salem",44.938461,-123.030403,565
2020-10-30,"oregon",41,44388,677,"Oregon","Salem",44.938461,-123.030403,595
2020-10-31,"oregon",41,44923,690,"Oregon","Salem",44.938461,-123.030403,535
2020-11-01,"oregon",41,45419,691,"Oregon","Salem",44.938461,-123.030403,496
2020-11-02,"oregon",41,45978,694,"Oregon","Salem",44.938461,-123.030403,559
2020-11-03,"oregon",41,46460,701,"Oregon","Salem",44.938461,-123.030403,482
2020-11-04,"oregon",41,47049,707,"Oregon","Salem",44.938461,-123.030403,589
2020-11-05,"oregon",41,47839,710,"Oregon","Salem",44.938461,-123.030403,790
2020-11-06,"oregon",41,48608,716,"Oregon","Salem",44.938461,-123.030403,769
2020-11-07,"oregon",41,49587,729,"Oregon","Salem",44.938461,-123.030403,979
2020-11-08,"oregon",41,50448,730,"Oregon","Salem",44.938461,-123.030403,861
2020-11-09,"oregon",41,51155,738,"Oregon","Salem",44.938461,-123.030403,707
2020-11-10,"oregon",41,51909,741,"Oregon","Salem",44.938461,-123.030403,754
2020-11-11,"oregon",41,52770,746,"Oregon","Salem",44.938461,-123.030403,861
2020-11-12,"oregon",41,53879,748,"Oregon","Salem",44.938461,-123.030403,1109
2020-11-13,"oregon",41,54937,759,"Oregon","Salem",44.938461,-123.030403,1058
2020-11-14,"oregon",41,56018,760,"Oregon","Salem",44.938461,-123.030403,1081
2020-11-15,"oregon",41,56880,762,"Oregon","Salem",44.938461,-123.030403,862
2020-11-16,"oregon",41,57646,772,"Oregon","Salem",44.938461,-123.030403,766
2020-11-17,"oregon",41,58570,779,"Oregon","Salem",44.938461,-123.030403,924
2020-11-18,"oregon",41,59670,791,"Oregon","Salem",44.938461,-123.030403,1100
2020-11-19,"oregon",41,60874,809,"Oregon","Salem",44.938461,-123.030403,1204
2020-11-20,"oregon",41,62176,815,"Oregon","Salem",44.938461,-123.030403,1302
2020-11-21,"oregon",41,63668,822,"Oregon","Salem",44.938461,-123.030403,1492
2020-11-22,"oregon",41,65170,822,"Oregon","Salem",44.938461,-123.030403,1502
2020-11-23,"oregon",41,66334,830,"Oregon","Salem",44.938461,-123.030403,1164
2020-11-24,"oregon",41,67337,848,"Oregon","Salem",44.938461,-123.030403,1003
2020-11-25,"oregon",41,68504,871,"Oregon","Salem",44.938461,-123.030403,1167
2020-11-26,"oregon",41,70006,884,"Oregon","Salem",44.938461,-123.030403,1502
2020-11-27,"oregon",41,70833,890,"Oregon","Salem",44.938461,-123.030403,827
2020-11-28,"oregon",41,72506,899,"Oregon","Salem",44.938461,-123.030403,1673
2020-11-29,"oregon",41,74120,907,"Oregon","Salem",44.938461,-123.030403,1614
2020-11-30,"oregon",41,75454,919,"Oregon","Salem",44.938461,-123.030403,1334
2020-12-01,"oregon",41,76655,938,"Oregon","Salem",44.938461,-123.030403,1201
2020-12-02,"oregon",41,78206,962,"Oregon","Salem",44.938461,-123.030403,1551
2020-12-03,"oregon",41,79294,974,"Oregon","Salem",44.938461,-123.030403,1088
2020-12-04,"oregon",41,81441,1004,"Oregon","Salem",44.938461,-123.030403,2147
2020-12-05,"oregon",41,83243,1027,"Oregon","Salem",44.938461,-123.030403,1802
2020-12-06,"oregon",41,84496,1033,"Oregon","Salem",44.938461,-123.030403,1253
2020-12-07,"oregon",41,85803,1049,"Oregon","Salem",44.938461,-123.030403,1307
2020-12-08,"oregon",41,87082,1082,"Oregon","Salem",44.938461,-123.030403,1279
2020-12-09,"oregon",41,88308,1112,"Oregon","Salem",44.938461,-123.030403,1226
2020-12-10,"oregon",41,89838,1124,"Oregon","Salem",44.938461,-123.030403,1530
2020-12-11,"oregon",41,91434,1147,"Oregon","Salem",44.938461,-123.030403,1596
2020-12-12,"oregon",41,92839,1155,"Oregon","Salem",44.938461,-123.030403,1405
2020-12-13,"oregon",41,93853,1158,"Oregon","Salem",44.938461,-123.030403,1014
2020-12-14,"oregon",41,95042,1168,"Oregon","Salem",44.938461,-123.030403,1189
2020-12-15,"oregon",41,96093,1213,"Oregon","Salem",44.938461,-123.030403,1051
2020-12-16,"oregon",41,97625,1267,"Oregon","Salem",44.938461,-123.030403,1532
2020-12-17,"oregon",41,98937,1284,"Oregon","Salem",44.938461,-123.030403,1312
2020-12-18,"oregon",41,100309,1306,"Oregon","Salem",44.938461,-123.030403,1372
2020-12-19,"oregon",41,101814,1340,"Oregon","Salem",44.938461,-123.030403,1505
2020-12-20,"oregon",41,102930,1341,"Oregon","Salem",44.938461,-123.030403,1116
2020-12-21,"oregon",41,103880,1351,"Oregon","Salem",44.938461,-123.030403,950
2020-12-22,"oregon",41,105091,1382,"Oregon","Salem",44.938461,-123.030403,1211
2020-12-23,"oregon",41,106020,1409,"Oregon","Salem",44.938461,-123.030403,929
2020-12-24,"oregon",41,106822,1417,"Oregon","Salem",44.938461,-123.030403,802
2020-12-25,"oregon",41,107833,1431,"Oregon","Salem",44.938461,-123.030403,1011
2020-12-26,"oregon",41,108348,1431,"Oregon","Salem",44.938461,-123.030403,515
2020-12-27,"oregon",41,109734,1436,"Oregon","Salem",44.938461,-123.030403,1386
2020-12-28,"oregon",41,110303,1438,"Oregon","Salem",44.938461,-123.030403,569
2020-12-29,"oregon",41,111258,1457,"Oregon","Salem",44.938461,-123.030403,955
2020-12-30,"oregon",41,112301,1478,"Oregon","Salem",44.938461,-123.030403,1043
2020-12-31,"oregon",41,113929,1485,"Oregon","Salem",44.938461,-123.030403,1628
2021-01-01,"oregon",41,115377,1501,"Oregon","Salem",44.938461,-123.030403,1448
2021-01-02,"oregon",41,116348,1503,"Oregon","Salem",44.938461,-123.030403,971
2021-01-03,"oregon",41,117745,1510,"Oregon","Salem",44.938461,-123.030403,1397
2021-01-04,"oregon",41,118473,1517,"Oregon","Salem",44.938461,-123.030403,728
2021-01-05,"oregon",41,119508,1550,"Oregon","Salem",44.938461,-123.030403,1035
2021-01-06,"oregon",41,120243,1571,"Oregon","Salem",44.938461,-123.030403,735
2021-01-07,"oregon",41,121087,1577,"Oregon","Salem",44.938461,-123.030403,844
2021-01-08,"oregon",41,122847,1590,"Oregon","Salem",44.938461,-123.030403,1760
2021-01-09,"oregon",41,124476,1607,"Oregon","Salem",44.938461,-123.030403,1629
2021-01-10,"oregon",41,125683,1607,"Oregon","Salem",44.938461,-123.030403,1207
2021-01-11,"oregon",41,126607,1628,"Oregon","Salem",44.938461,-123.030403,924
2021-01-12,"oregon",41,127791,1669,"Oregon","Salem",44.938461,-123.030403,1184
2021-01-13,"oregon",41,129109,1716,"Oregon","Salem",44.938461,-123.030403,1318
2021-01-14,"oregon",41,130246,1737,"Oregon","Salem",44.938461,-123.030403,1137
2021-01-15,"oregon",41,131296,1763,"Oregon","Salem",44.938461,-123.030403,1050
2021-01-16,"oregon",41,132412,1800,"Oregon","Salem",44.938461,-123.030403,1116
2021-01-17,"oregon",41,133205,1801,"Oregon","Salem",44.938461,-123.030403,793
2021-01-18,"oregon",41,133851,1811,"Oregon","Salem",44.938461,-123.030403,646
2021-01-19,"oregon",41,134468,1816,"Oregon","Salem",44.938461,-123.030403,617
2021-01-20,"oregon",41,135143,1841,"Oregon","Salem",44.938461,-123.030403,675
2021-01-21,"oregon",41,135973,1850,"Oregon","Salem",44.938461,-123.030403,830
2021-01-22,"oregon",41,136839,1874,"Oregon","Salem",44.938461,-123.030403,866
2021-01-23,"oregon",41,137600,1882,"Oregon","Salem",44.938461,-123.030403,761
2021-01-24,"oregon",41,138168,1885,"Oregon","Salem",44.938461,-123.030403,568
2021-01-25,"oregon",41,138587,1892,"Oregon","Salem",44.938461,-123.030403,419
2021-01-26,"oregon",41,139355,1909,"Oregon","Salem",44.938461,-123.030403,768
2021-01-27,"oregon",41,140063,1936,"Oregon","Salem",44.938461,-123.030403,708
2021-01-28,"oregon",41,140783,1946,"Oregon","Salem",44.938461,-123.030403,720
2021-01-29,"oregon",41,141729,1956,"Oregon","Salem",44.938461,-123.030403,946
2021-01-30,"oregon",41,142417,1972,"Oregon","Salem",44.938461,-123.030403,688
2021-01-31,"oregon",41,142417,1972,"Oregon","Salem",44.938461,-123.030403,0
2021-02-01,"oregon",41,143373,1980,"Oregon","Salem",44.938461,-123.030403,956
2021-02-02,"oregon",41,143978,2001,"Oregon","Salem",44.938461,-123.030403,605
2021-02-03,"oregon",41,144605,2011,"Oregon","Salem",44.938461,-123.030403,627
2021-02-04,"oregon",41,145322,2018,"Oregon","Salem",44.938461,-123.030403,717
2021-02-05,"oregon",41,146137,2022,"Oregon","Salem",44.938461,-123.030403,815
2021-02-06,"oregon",41,146741,2032,"Oregon","Salem",44.938461,-123.030403,604
2021-02-07,"oregon",41,147122,2034,"Oregon","Salem",44.938461,-123.030403,381
2021-02-08,"oregon",41,147419,2043,"Oregon","Salem",44.938461,-123.030403,297
2021-02-09,"oregon",41,147932,2050,"Oregon","Salem",44.938461,-123.030403,513
2021-02-10,"oregon",41,148475,2060,"Oregon","Salem",44.938461,-123.030403,543
2021-02-11,"oregon",41,149082,2067,"Oregon","Salem",44.938461,-123.030403,607
2021-02-12,"oregon",41,149576,2109,"Oregon","Salem",44.938461,-123.030403,494
2021-02-13,"oregon",41,150034,2137,"Oregon","Salem",44.938461,-123.030403,458
2021-02-14,"oregon",41,150281,2137,"Oregon","Salem",44.938461,-123.030403,247
2021-02-15,"oregon",41,150464,2137,"Oregon","Salem",44.938461,-123.030403,183
2021-02-16,"oregon",41,150875,2138,"Oregon","Salem",44.938461,-123.030403,411
2021-02-17,"oregon",41,151257,2149,"Oregon","Salem",44.938461,-123.030403,382
2021-02-18,"oregon",41,151713,2155,"Oregon","Salem",44.938461,-123.030403,456
2021-02-19,"oregon",41,152190,2155,"Oregon","Salem",44.938461,-123.030403,477
2021-02-20,"oregon",41,152711,2159,"Oregon","Salem",44.938461,-123.030403,521
2021-02-21,"oregon",41,152818,2159,"Oregon","Salem",44.938461,-123.030403,107
2021-02-22,"oregon",41,153139,2166,"Oregon","Salem",44.938461,-123.030403,321
2021-02-23,"oregon",41,153645,2171,"Oregon","Salem",44.938461,-123.030403,506
2021-02-24,"oregon",41,154069,2204,"Oregon","Salem",44.938461,-123.030403,424
2021-02-25,"oregon",41,154581,2214,"Oregon","Salem",44.938461,-123.030403,512
2021-02-26,"oregon",41,154902,2216,"Oregon","Salem",44.938461,-123.030403,321
2021-02-27,"oregon",41,155315,2218,"Oregon","Salem",44.938461,-123.030403,413
2021-02-28,"oregon",41,155597,2218,"Oregon","Salem",44.938461,-123.030403,282
2021-03-01,"oregon",41,155873,2222,"Oregon","Salem",44.938461,-123.030403,276
2021-03-02,"oregon",41,156088,2231,"Oregon","Salem",44.938461,-123.030403,215
2021-03-03,"oregon",41,156387,2262,"Oregon","Salem",44.938461,-123.030403,299
2021-03-04,"oregon",41,156714,2284,"Oregon","Salem",44.938461,-123.030403,327
2021-03-05,"oregon",41,156985,2301,"Oregon","Salem",44.938461,-123.030403,271
2021-03-06,"oregon",41,157163,2303,"Oregon","Salem",44.938461,-123.030403,178
2021-03-07,"oregon",41,157350,2303,"Oregon","Salem",44.938461,-123.030403,187
2021-03-08,"oregon",41,157611,2306,"Oregon","Salem",44.938461,-123.030403,261
2021-03-09,"oregon",41,158029,2309,"Oregon","Salem",44.938461,-123.030403,418
2021-03-10,"oregon",41,158360,2314,"Oregon","Salem",44.938461,-123.030403,331
2021-03-11,"oregon",41,158649,2323,"Oregon","Salem",44.938461,-123.030403,289
2021-03-12,"oregon",41,159130,2328,"Oregon","Salem",44.938461,-123.030403,481
2021-03-13,"oregon",41,159427,2329,"Oregon","Salem",44.938461,-123.030403,297
2021-03-14,"oregon",41,159617,2329,"Oregon","Salem",44.938461,-123.030403,190
2021-03-15,"oregon",41,159872,2333,"Oregon","Salem",44.938461,-123.030403,255
2021-03-16,"oregon",41,160084,2348,"Oregon","Salem",44.938461,-123.030403,212
2021-03-17,"oregon",41,160348,2358,"Oregon","Salem",44.938461,-123.030403,264
2021-03-18,"oregon",41,160642,2362,"Oregon","Salem",44.938461,-123.030403,294
2021-03-19,"oregon",41,161068,2369,"Oregon","Salem",44.938461,-123.030403,426
2021-03-20,"oregon",41,161342,2373,"Oregon","Salem",44.938461,-123.030403,274
2021-03-21,"oregon",41,161532,2374,"Oregon","Salem",44.938461,-123.030403,190
2021-03-22,"oregon",41,161800,2377,"Oregon","Salem",44.938461,-123.030403,268
2021-03-23,"oregon",41,162101,2380,"Oregon","Salem",44.938461,-123.030403,301
2021-03-24,"oregon",41,162461,2380,"Oregon","Salem",44.938461,-123.030403,360
2021-03-25,"oregon",41,162878,2381,"Oregon","Salem",44.938461,-123.030403,417
2021-03-26,"oregon",41,163368,2384,"Oregon","Salem",44.938461,-123.030403,490
2021-03-27,"oregon",41,163737,2386,"Oregon","Salem",44.938461,-123.030403,369
2021-03-28,"oregon",41,163952,2386,"Oregon","Salem",44.938461,-123.030403,215
2021-03-29,"oregon",41,164256,2390,"Oregon","Salem",44.938461,-123.030403,304
2021-03-30,"oregon",41,164582,2395,"Oregon","Salem",44.938461,-123.030403,326
2021-03-31,"oregon",41,165013,2396,"Oregon","Salem",44.938461,-123.030403,431
2021-04-01,"oregon",41,165524,2398,"Oregon","Salem",44.938461,-123.030403,511
2021-04-02,"oregon",41,166014,2402,"Oregon","Salem",44.938461,-123.030403,490
2021-04-03,"oregon",41,166480,2406,"Oregon","Salem",44.938461,-123.030403,466
2021-04-04,"oregon",41,166882,2407,"Oregon","Salem",44.938461,-123.030403,402
2021-04-05,"oregon",41,167219,2409,"Oregon","Salem",44.938461,-123.030403,337
2020-03-06,"pennsylvania",42,2,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,0
2020-03-07,"pennsylvania",42,4,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,2
2020-03-08,"pennsylvania",42,6,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,2
2020-03-09,"pennsylvania",42,10,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,4
2020-03-10,"pennsylvania",42,12,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,2
2020-03-11,"pennsylvania",42,16,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,4
2020-03-12,"pennsylvania",42,22,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,6
2020-03-13,"pennsylvania",42,41,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,19
2020-03-14,"pennsylvania",42,47,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,6
2020-03-15,"pennsylvania",42,68,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,21
2020-03-16,"pennsylvania",42,81,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,13
2020-03-17,"pennsylvania",42,101,0,"Pennsylvania","Harrisburg",40.264378,-76.883598,20
2020-03-18,"pennsylvania",42,139,1,"Pennsylvania","Harrisburg",40.264378,-76.883598,38
2020-03-19,"pennsylvania",42,187,1,"Pennsylvania","Harrisburg",40.264378,-76.883598,48
2020-03-20,"pennsylvania",42,269,1,"Pennsylvania","Harrisburg",40.264378,-76.883598,82
2020-03-21,"pennsylvania",42,388,2,"Pennsylvania","Harrisburg",40.264378,-76.883598,119
2020-03-22,"pennsylvania",42,504,3,"Pennsylvania","Harrisburg",40.264378,-76.883598,116
2020-03-23,"pennsylvania",42,644,6,"Pennsylvania","Harrisburg",40.264378,-76.883598,140
2020-03-24,"pennsylvania",42,851,8,"Pennsylvania","Harrisburg",40.264378,-76.883598,207
2020-03-25,"pennsylvania",42,1151,12,"Pennsylvania","Harrisburg",40.264378,-76.883598,300
2020-03-26,"pennsylvania",42,1690,16,"Pennsylvania","Harrisburg",40.264378,-76.883598,539
2020-03-27,"pennsylvania",42,2217,23,"Pennsylvania","Harrisburg",40.264378,-76.883598,527
2020-03-28,"pennsylvania",42,2815,35,"Pennsylvania","Harrisburg",40.264378,-76.883598,598
2020-03-29,"pennsylvania",42,3441,40,"Pennsylvania","Harrisburg",40.264378,-76.883598,626
2020-03-30,"pennsylvania",42,4156,48,"Pennsylvania","Harrisburg",40.264378,-76.883598,715
2020-03-31,"pennsylvania",42,4997,72,"Pennsylvania","Harrisburg",40.264378,-76.883598,841
2020-04-01,"pennsylvania",42,5805,78,"Pennsylvania","Harrisburg",40.264378,-76.883598,808
2020-04-02,"pennsylvania",42,7021,91,"Pennsylvania","Harrisburg",40.264378,-76.883598,1216
2020-04-03,"pennsylvania",42,8420,102,"Pennsylvania","Harrisburg",40.264378,-76.883598,1399
2020-04-04,"pennsylvania",42,10110,140,"Pennsylvania","Harrisburg",40.264378,-76.883598,1690
2020-04-05,"pennsylvania",42,11590,159,"Pennsylvania","Harrisburg",40.264378,-76.883598,1480
2020-04-06,"pennsylvania",42,13075,170,"Pennsylvania","Harrisburg",40.264378,-76.883598,1485
2020-04-07,"pennsylvania",42,14582,241,"Pennsylvania","Harrisburg",40.264378,-76.883598,1507
2020-04-08,"pennsylvania",42,16414,313,"Pennsylvania","Harrisburg",40.264378,-76.883598,1832
2020-04-09,"pennsylvania",42,18379,344,"Pennsylvania","Harrisburg",40.264378,-76.883598,1965
2020-04-10,"pennsylvania",42,20128,435,"Pennsylvania","Harrisburg",40.264378,-76.883598,1749
2020-04-11,"pennsylvania",42,21774,515,"Pennsylvania","Harrisburg",40.264378,-76.883598,1646
2020-04-12,"pennsylvania",42,22955,525,"Pennsylvania","Harrisburg",40.264378,-76.883598,1181
2020-04-13,"pennsylvania",42,24295,563,"Pennsylvania","Harrisburg",40.264378,-76.883598,1340
2020-04-14,"pennsylvania",42,25591,746,"Pennsylvania","Harrisburg",40.264378,-76.883598,1296
2020-04-15,"pennsylvania",42,26804,833,"Pennsylvania","Harrisburg",40.264378,-76.883598,1213
2020-04-16,"pennsylvania",42,28314,940,"Pennsylvania","Harrisburg",40.264378,-76.883598,1510
2020-04-17,"pennsylvania",42,30121,1027,"Pennsylvania","Harrisburg",40.264378,-76.883598,1807
2020-04-18,"pennsylvania",42,31742,1150,"Pennsylvania","Harrisburg",40.264378,-76.883598,1621
2020-04-19,"pennsylvania",42,32992,1285,"Pennsylvania","Harrisburg",40.264378,-76.883598,1250
2020-04-20,"pennsylvania",42,34005,1366,"Pennsylvania","Harrisburg",40.264378,-76.883598,1013
2020-04-21,"pennsylvania",42,35384,1620,"Pennsylvania","Harrisburg",40.264378,-76.883598,1379
2020-04-22,"pennsylvania",42,36763,1720,"Pennsylvania","Harrisburg",40.264378,-76.883598,1379
2020-04-23,"pennsylvania",42,38334,1723,"Pennsylvania","Harrisburg",40.264378,-76.883598,1571
2020-04-24,"pennsylvania",42,40298,1786,"Pennsylvania","Harrisburg",40.264378,-76.883598,1964
2020-04-25,"pennsylvania",42,41626,1842,"Pennsylvania","Harrisburg",40.264378,-76.883598,1328
2020-04-26,"pennsylvania",42,42709,1871,"Pennsylvania","Harrisburg",40.264378,-76.883598,1083
2020-04-27,"pennsylvania",42,43728,1946,"Pennsylvania","Harrisburg",40.264378,-76.883598,1019
2020-04-28,"pennsylvania",42,45323,2092,"Pennsylvania","Harrisburg",40.264378,-76.883598,1595
2020-04-29,"pennsylvania",42,46191,2392,"Pennsylvania","Harrisburg",40.264378,-76.883598,868
2020-04-30,"pennsylvania",42,48224,2580,"Pennsylvania","Harrisburg",40.264378,-76.883598,2033
2020-05-01,"pennsylvania",42,49764,2671,"Pennsylvania","Harrisburg",40.264378,-76.883598,1540
2020-05-02,"pennsylvania",42,51071,2794,"Pennsylvania","Harrisburg",40.264378,-76.883598,1307
2020-05-03,"pennsylvania",42,52079,2843,"Pennsylvania","Harrisburg",40.264378,-76.883598,1008
2020-05-04,"pennsylvania",42,52992,2880,"Pennsylvania","Harrisburg",40.264378,-76.883598,913
2020-05-05,"pennsylvania",42,53967,3206,"Pennsylvania","Harrisburg",40.264378,-76.883598,975
2020-05-06,"pennsylvania",42,54989,3360,"Pennsylvania","Harrisburg",40.264378,-76.883598,1022
2020-05-07,"pennsylvania",42,56149,3599,"Pennsylvania","Harrisburg",40.264378,-76.883598,1160
2020-05-08,"pennsylvania",42,57501,3724,"Pennsylvania","Harrisburg",40.264378,-76.883598,1352
2020-05-09,"pennsylvania",42,58661,3793,"Pennsylvania","Harrisburg",40.264378,-76.883598,1160
2020-05-10,"pennsylvania",42,60037,3819,"Pennsylvania","Harrisburg",40.264378,-76.883598,1376
2020-05-11,"pennsylvania",42,60557,3846,"Pennsylvania","Harrisburg",40.264378,-76.883598,520
2020-05-12,"pennsylvania",42,61407,3924,"Pennsylvania","Harrisburg",40.264378,-76.883598,850
2020-05-13,"pennsylvania",42,62194,4104,"Pennsylvania","Harrisburg",40.264378,-76.883598,787
2020-05-14,"pennsylvania",42,63158,4298,"Pennsylvania","Harrisburg",40.264378,-76.883598,964
2020-05-15,"pennsylvania",42,64178,4432,"Pennsylvania","Harrisburg",40.264378,-76.883598,1020
2020-05-16,"pennsylvania",42,65228,4490,"Pennsylvania","Harrisburg",40.264378,-76.883598,1050
2020-05-17,"pennsylvania",42,65745,4504,"Pennsylvania","Harrisburg",40.264378,-76.883598,517
2020-05-18,"pennsylvania",42,66676,4560,"Pennsylvania","Harrisburg",40.264378,-76.883598,931
2020-05-19,"pennsylvania",42,67404,4675,"Pennsylvania","Harrisburg",40.264378,-76.883598,728
2020-05-20,"pennsylvania",42,68151,4794,"Pennsylvania","Harrisburg",40.264378,-76.883598,747
2020-05-21,"pennsylvania",42,69252,4887,"Pennsylvania","Harrisburg",40.264378,-76.883598,1101
2020-05-22,"pennsylvania",42,70305,5032,"Pennsylvania","Harrisburg",40.264378,-76.883598,1053
2020-05-23,"pennsylvania",42,71102,5121,"Pennsylvania","Harrisburg",40.264378,-76.883598,797
2020-05-24,"pennsylvania",42,71656,5145,"Pennsylvania","Harrisburg",40.264378,-76.883598,554
2020-05-25,"pennsylvania",42,72356,5159,"Pennsylvania","Harrisburg",40.264378,-76.883598,700
2020-05-26,"pennsylvania",42,72873,5175,"Pennsylvania","Harrisburg",40.264378,-76.883598,517
2020-05-27,"pennsylvania",42,73646,5290,"Pennsylvania","Harrisburg",40.264378,-76.883598,773
2020-05-28,"pennsylvania",42,74312,5397,"Pennsylvania","Harrisburg",40.264378,-76.883598,666
2020-05-29,"pennsylvania",42,75073,5467,"Pennsylvania","Harrisburg",40.264378,-76.883598,761
2020-05-30,"pennsylvania",42,75789,5537,"Pennsylvania","Harrisburg",40.264378,-76.883598,716
2020-05-31,"pennsylvania",42,76218,5555,"Pennsylvania","Harrisburg",40.264378,-76.883598,429
2020-06-01,"pennsylvania",42,76734,5574,"Pennsylvania","Harrisburg",40.264378,-76.883598,516
2020-06-02,"pennsylvania",42,77315,5670,"Pennsylvania","Harrisburg",40.264378,-76.883598,581
2020-06-03,"pennsylvania",42,77871,5742,"Pennsylvania","Harrisburg",40.264378,-76.883598,556
2020-06-04,"pennsylvania",42,78428,5862,"Pennsylvania","Harrisburg",40.264378,-76.883598,557
2020-06-05,"pennsylvania",42,78908,5952,"Pennsylvania","Harrisburg",40.264378,-76.883598,480
